time_ms,target_vx,target_vy,target_vr,planned_vx,planned_vy,optflow_body_vx,optflow_body_vy,optflow_kf_vx,optflow_kf_vy,wheel_chassis_vx,wheel_chassis_vy,fused_chassis_vx,fused_chassis_vy,raw_vision_vel_x,raw_vision_vel_y,vision_source,odom_vx,odom_vy
11886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
