time_ms,target_vx,target_vy,target_vr,optflow_body_vx,optflow_body_vy,optflow_kf_vx,optflow_kf_vy,wheel_chassis_vx,wheel_chassis_vy,fused_chassis_vx,fused_chassis_vy,raw_vision_vel_x,raw_vision_vel_y,vision_source,odom_vx,odom_vy
96689,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96699,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96709,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96719,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96729,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96739,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96749,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96759,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96769,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96779,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96789,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96799,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96809,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96819,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96829,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96839,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96849,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96859,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96869,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96879,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96889,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96899,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96909,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96919,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96929,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96939,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96949,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96959,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96969,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96979,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96989,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96999,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97019,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97029,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97039,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97059,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97069,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97079,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97089,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97099,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97119,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97129,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97139,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97149,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97159,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97169,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97179,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97189,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97199,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97209,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97219,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97229,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97239,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97249,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97259,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97269,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97279,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97289,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97299,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97309,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97319,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97329,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97339,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97349,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97359,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97369,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97379,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97389,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97399,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97409,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97419,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97429,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97439,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97449,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97459,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97469,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97479,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97489,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97499,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97509,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97519,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97529,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97539,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97549,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97559,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97569,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97579,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97589,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97599,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97609,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97619,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97629,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97639,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97649,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97659,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97669,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97679,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97689,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97699,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97709,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97719,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97729,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97739,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97749,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97759,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97769,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97779,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97789,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97799,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97809,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97819,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97829,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97839,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97849,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97859,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97869,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97879,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97889,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97899,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97909,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97919,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97929,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97939,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97949,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97959,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97969,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97979,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97989,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97999,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98019,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98029,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98039,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98059,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98069,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98079,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98089,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98099,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98119,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98129,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98139,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98149,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98159,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98169,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98179,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98189,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98199,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98209,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98219,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98229,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98239,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98249,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98259,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98269,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98279,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98289,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98299,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98309,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98319,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98329,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98339,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98349,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98359,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98369,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98379,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98389,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98399,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98409,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98419,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98429,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98439,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98449,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98459,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98469,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98479,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98489,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98499,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98509,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98519,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98529,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98539,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98549,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98559,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98569,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98579,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98589,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98599,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98609,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98619,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98629,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98639,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98649,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98659,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98669,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98679,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98689,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98699,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98709,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98719,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98729,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98739,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98749,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98759,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98769,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98779,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98789,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98799,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98809,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98819,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98829,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98839,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98849,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98859,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98869,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98879,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98889,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98899,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98909,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98919,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98929,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98939,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98949,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98959,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98969,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98979,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98989,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98999,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99019,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99029,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99039,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99059,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99069,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99079,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99089,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99099,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99119,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99129,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99139,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99149,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99159,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99169,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99179,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99189,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99199,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99209,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99219,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99229,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99239,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99249,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99259,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99269,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99279,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99289,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99299,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99309,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99319,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99329,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99339,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99349,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99359,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99369,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99379,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99389,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99399,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99409,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99419,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99429,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99439,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99449,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99459,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99469,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99479,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99489,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99499,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99509,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99519,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99529,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99539,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99549,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99559,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99569,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99579,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99589,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99599,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99609,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99619,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99629,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99639,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99649,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99659,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99669,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99679,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99689,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99699,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99709,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99719,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99729,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99739,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99749,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99759,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99769,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99779,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99789,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99799,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99809,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99819,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99829,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99839,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99849,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99859,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99869,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99879,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99889,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99899,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99909,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99919,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99929,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99939,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99949,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99959,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99969,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99979,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99989,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100019,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100029,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100039,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100059,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100069,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100079,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100089,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100099,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100119,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100129,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100139,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100149,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100159,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100169,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100179,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100189,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100199,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100209,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100219,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100229,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100239,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100249,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100259,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100269,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100279,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100289,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100299,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100309,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100319,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100329,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100339,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100349,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100359,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100369,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100379,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100389,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100399,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100409,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100419,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100429,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100439,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100449,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100459,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100469,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100479,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100489,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100499,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100509,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100519,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100529,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100539,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100549,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100559,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100569,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100579,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100589,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100599,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100609,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100619,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100629,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100639,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
