time_ms,target_vx,target_vy,target_vr,planned_vx,planned_vy,optflow_body_vx,optflow_body_vy,optflow_kf_vx,optflow_kf_vy,wheel_chassis_vx,wheel_chassis_vy,fused_chassis_vx,fused_chassis_vy,raw_vision_vel_x,raw_vision_vel_y,vision_source,odom_vx,odom_vy
11598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
